date,Order_Time,Product_Name,Category,Quantity_Sold1,Price per Unit,Total_Sales_Amount,Region,Country,Customer Type,Discount_Applied,Profit_Loss,Payment Method,Sales_Channel
28-02-2024,02:04:00,Yogurt,Dairy,21,75.6,1587.6,West,India,Online,23.38,413.7,Credit Card,Online
29-02-2024,01:09:00,Soft Drink,Beverages,18,52,936,West,USA,Online,26.68,290.52,UPI,Offline
30-01-2024,02:50:00,Soft Drink,Beverages,15,117.21,1758.15,West,UK,Wholesaler,14.39,584.55,Credit Card,Offline
29-02-2024,00:22:00,Nuts,Snacks,46,6.49,298.54,North,USA,Wholesaler,2.64,78.66,Debit Card,Retail Store
29-02-2024,18:21:00,Milk,Dairy,40,46.88,1875.2,East,Australia,Wholesaler,28.53,330.4,UPI,Online
29-02-2024,15:03:00,Bread,Bakery,49,34.72,1701.28,West,India,Online,16.31,432.18,Credit Card,Wholesale
29-02-2024,13:41:00,Popcorn,Snacks,39,79.58,3103.62,East,Germany,Retailer,18.23,868.92,UPI,Online
29-02-2024,20:00:00,Coffee,Beverages,79,80.88,6389.52,East,Australia,Wholesaler,23,2332.08,Cash,Offline
29-02-2024,18:55:00,Milk,Dairy,41,89.28,3660.48,South,Germany,Online,18.61,1132.01,Cash,Offline
01-03-2024,11:42:00,Chips,Snacks,75,34.07,2555.25,East,India,Wholesaler,15.89,769.5,Cash,Online
27-01-2024,14:10:00,Tea,Beverages,70,21.45,1501.5,West,UK,Wholesaler,26.53,156.8,UPI,Online
01-03-2024,09:30:00,Soft Drink,Beverages,46,45.54,2094.84,South,Australia,Online,18.12,751.64,Cash,Online
01-03-2024,06:00:00,Milk,Dairy,57,24.51,1397.07,North,Germany,Wholesaler,6.41,456,UPI,Online
01-03-2024,17:50:00,Tea,Beverages,13,144.69,1880.97,South,Germany,Online,2.47,348.92,Debit Card,Online
24-02-2024,03:56:00,Coffee,Beverages,48,30.86,1481.28,West,UK,Retailer,6.93,206.88,PayPal,Online
01-03-2024,04:45:00,Bread,Bakery,32,50.74,1623.68,South,Germany,Retailer,6.6,525.76,Cash,Retail Store
01-03-2024,14:12:00,Protein Bars,Snacks,72,141.63,10197.36,West,India,Wholesaler,0.69,3112.56,PayPal,Offline
01-03-2024,22:07:00,Cakes,Bakery,70,24.95,1746.5,West,USA,Online,12.7,640.5,UPI,Wholesale
01-03-2024,13:34:00,Bread,Bakery,86,51.92,4465.12,North,India,Online,17.03,746.48,PayPal,Retail Store
01-03-2024,05:29:00,Protein Bars,Snacks,65,64.28,4178.2,North,Australia,Retailer,0.29,1557.4,Cash,Online
01-03-2024,17:31:00,Muffins,Bakery,36,125.82,4529.52,West,India,Retailer,25.12,517.32,UPI,Online
01-03-2024,15:39:00,Popcorn,Snacks,48,51.8,2486.4,North,Canada,Retailer,26.89,307.2,Debit Card,Offline
01-03-2024,21:34:00,Chips,Snacks,34,140.4,4773.6,South,Canada,Wholesaler,7.12,1196.46,Cash,Retail Store
01-03-2024,14:38:00,Butter,Dairy,1,103.59,103.59,North,Australia,Wholesaler,14.56,35.06,Cash,Offline
01-03-2024,07:24:00,Butter,Dairy,90,61.22,5509.8,North,Germany,Retailer,7.02,1297.8,UPI,Offline
01-03-2024,11:57:00,Yogurt,Dairy,21,8.13,170.73,South,Germany,Wholesaler,13.18,47.67,UPI,Offline
01-03-2024,22:00:00,Popcorn,Snacks,89,143.31,12754.59,North,Australia,Wholesaler,7.87,4466.91,PayPal,Retail Store
08-03-2024,02:37:00,Coffee,Beverages,10,138.86,1388.6,East,UK,Wholesaler,22.93,534.9,Credit Card,Wholesale
02-03-2024,23:23:00,Cookies,Bakery,43,141.9,6101.7,East,Canada,Online,26.58,1770.74,Credit Card,Retail Store
02-03-2024,20:35:00,Milk,Dairy,67,64.78,4340.26,North,India,Retailer,17.58,939.34,Credit Card,Wholesale
02-03-2024,15:31:00,Popcorn,Snacks,18,8.56,154.08,East,Germany,Online,29.77,34.92,Credit Card,Online
02-03-2024,06:30:00,Cookies,Bakery,75,49.82,3736.5,South,India,Online,21.02,531,Credit Card,Online
02-03-2024,02:22:00,Cheese,Dairy,10,19.82,198.2,East,Australia,Online,25.61,56.5,Credit Card,Online
02-03-2024,10:34:00,Cheese,Dairy,23,100.79,2318.17,East,Canada,Wholesaler,15.72,856.98,Credit Card,Offline
03-03-2024,20:12:00,Tea,Beverages,20,65.7,1314,South,UK,Wholesaler,23.85,432.2,UPI,Retail Store
02-03-2024,22:09:00,Butter,Dairy,57,77.71,4429.47,West,India,Retailer,20.69,610.47,Cash,Wholesale
02-03-2024,04:31:00,Butter,Dairy,2,37.8,75.6,West,USA,Retailer,3.01,17.84,Debit Card,Online
19-02-2024,22:24:00,Coffee,Beverages,93,13.46,1251.78,West,UK,Wholesaler,18.4,347.82,Debit Card,Retail Store
18-03-2024,03:45:00,Coffee,Beverages,42,22.63,950.46,South,UK,Wholesaler,29.5,375.48,Credit Card,Online
02-03-2024,10:57:00,Nuts,Snacks,63,99.39,6261.57,North,USA,Online,3.23,1403.64,Cash,Offline
21-03-2024,15:49:00,Tea,Beverages,30,29.5,885,North,UK,Wholesaler,21.48,229.5,Cash,Online
02-03-2024,23:55:00,Protein Bars,Snacks,8,85.98,687.84,East,USA,Retailer,29.81,174.08,Credit Card,Offline
02-03-2024,06:05:00,Tea,Beverages,12,17.81,213.72,East,Canada,Retailer,24.9,74.04,PayPal,Retail Store
02-03-2024,06:16:00,Chips,Snacks,71,64.88,4606.48,West,India,Online,10.05,1101.21,Credit Card,Wholesale
02-03-2024,20:16:00,Nuts,Snacks,46,114.57,5270.22,South,Australia,Retailer,0.32,1737.88,PayPal,Wholesale
02-03-2024,03:03:00,Bread,Bakery,48,21.44,1029.12,North,Canada,Wholesaler,14.99,243.84,UPI,Retail Store
03-03-2024,05:36:00,Butter,Dairy,61,124.9,7618.9,South,Germany,Online,21.99,1313.94,Debit Card,Retail Store
03-03-2024,17:04:00,Coffee,Beverages,89,84.89,7555.21,South,Canada,Wholesaler,15.92,1158.78,UPI,Online
14-03-2024,01:38:00,Juice,Beverages,22,13.27,291.94,West,UK,Retailer,14.65,33,PayPal,Retail Store
03-03-2024,08:48:00,Soft Drink,Beverages,30,67.89,2036.7,East,Australia,Wholesaler,24.14,432.9,Cash,Retail Store
03-03-2024,17:20:00,Cheese,Dairy,2,143.58,287.16,South,Canada,Wholesaler,11.67,75.28,Cash,Online
02-01-2024,14:26:00,Coffee,Beverages,31,7.54,233.74,South,UK,Online,13,53.94,Cash,Wholesale
28-03-2024,17:06:00,Tea,Beverages,7,8.15,57.05,North,UK,Retailer,8,13.3,Debit Card,Online
03-03-2024,12:19:00,Popcorn,Snacks,58,91.9,5330.2,West,Canada,Online,10.02,1850.78,PayPal,Online
03-03-2024,07:09:00,Juice,Beverages,77,76.02,5853.54,East,USA,Wholesaler,10.32,672.98,PayPal,Wholesale
31-01-2024,19:45:00,Bread,Bakery,82,144.82,11875.24,West,UK,Online,27.25,4181.18,UPI,Online
21-01-2024,02:11:00,Bread,Bakery,79,140.83,11125.57,North,UK,Online,10.56,3351.18,PayPal,Wholesale
03-03-2024,05:05:00,Popcorn,Snacks,57,89.35,5092.95,North,India,Online,26.98,1411.32,PayPal,Retail Store
03-03-2024,23:23:00,Tea,Beverages,84,128.13,10762.92,East,Germany,Wholesaler,13.44,1570.8,Credit Card,Wholesale
03-03-2024,20:20:00,Butter,Dairy,20,130.87,2617.4,South,USA,Retailer,14.52,1012.8,UPI,Wholesale
04-03-2024,06:36:00,Protein Bars,Snacks,26,136.7,3554.2,West,Australia,Online,2.91,457.86,Debit Card,Retail Store
04-03-2024,05:02:00,Cakes,Bakery,1,37.9,37.9,West,Canada,Online,26.19,3.96,PayPal,Retail Store
04-03-2024,08:50:00,Protein Bars,Snacks,40,70.56,2822.4,West,Germany,Online,21.51,735.2,Credit Card,Wholesale
04-03-2024,18:33:00,Cheese,Dairy,45,54.08,2433.6,North,India,Wholesaler,2.47,494.1,UPI,Offline
04-03-2024,00:44:00,Coffee,Beverages,56,145.03,8121.68,North,Australia,Wholesaler,1.85,1901.2,PayPal,Retail Store
05-03-2024,20:37:00,Protein Bars,Snacks,26,12.73,330.98,West,Canada,Wholesaler,14.81,92.3,Cash,Online
05-03-2024,15:35:00,Popcorn,Snacks,61,141.79,8649.19,South,Australia,Wholesaler,0.97,1528.66,Cash,Online
05-03-2024,05:37:00,Juice,Beverages,76,61.44,4669.44,South,Canada,Wholesaler,2.24,607.24,UPI,Offline
16-01-2024,14:03:00,Muffins,Bakery,93,112.36,10449.48,South,UK,Retailer,4.95,3950.64,Debit Card,Offline
05-03-2024,11:03:00,Milk,Dairy,54,91.68,4950.72,North,Canada,Wholesaler,12.89,1641.06,Cash,Retail Store
08-03-2024,05:01:00,Bread,Bakery,72,123.21,8871.12,East,UK,Wholesaler,14.43,3541.68,Debit Card,Online
06-03-2024,18:41:00,Popcorn,Snacks,65,35.8,2327,South,Canada,Online,7.3,237.25,PayPal,Wholesale
06-03-2024,05:49:00,Muffins,Bakery,7,70.19,491.33,South,USA,Online,0.23,65.38,Cash,Online
06-03-2024,05:10:00,Muffins,Bakery,65,19.7,1280.5,North,USA,Retailer,25.87,162.5,Debit Card,Online
06-03-2024,09:32:00,Popcorn,Snacks,49,112.55,5514.95,South,India,Online,9.75,1529.29,PayPal,Retail Store
06-03-2024,18:48:00,Tea,Beverages,73,125.67,9173.91,West,Germany,Wholesaler,20.83,1154.13,Credit Card,Online
06-03-2024,19:24:00,Tea,Beverages,24,101.29,2430.96,South,Germany,Online,4.48,914.88,Credit Card,Offline
06-03-2024,03:51:00,Chips,Snacks,21,83.74,1758.54,East,India,Online,24.78,657.93,Cash,Online
06-03-2024,06:37:00,Juice,Beverages,12,31.6,379.2,East,India,Online,24.39,146.16,Debit Card,Online
07-03-2024,02:26:00,Nuts,Snacks,82,139.85,11467.7,East,USA,Retailer,15.55,3624.4,Cash,Online
07-03-2024,07:18:00,Popcorn,Snacks,28,140.29,3928.12,East,USA,Online,20.18,1212.68,Credit Card,Retail Store
07-03-2024,05:11:00,Nuts,Snacks,37,35.84,1326.08,West,Australia,Wholesaler,17.87,142.08,Cash,Retail Store
05-03-2024,06:56:00,Muffins,Bakery,92,73.83,6792.36,North,UK,Wholesaler,23.64,1528.12,UPI,Retail Store
08-03-2024,22:00:00,Cookies,Bakery,99,81.11,8029.89,East,India,Wholesaler,20.06,1212.75,Credit Card,Retail Store
08-03-2024,07:21:00,Nuts,Snacks,87,116.23,10112.01,North,USA,Wholesaler,8.2,1228.44,UPI,Offline
26-03-2024,00:18:00,Bread,Bakery,73,87.74,6405.02,North,UK,Online,18.2,2509.01,PayPal,Wholesale
08-03-2024,05:07:00,Protein Bars,Snacks,33,114.04,3763.32,North,Australia,Wholesaler,3.8,438.24,UPI,Online
08-03-2024,15:34:00,Yogurt,Dairy,25,81.62,2040.5,East,India,Online,27.44,800.75,Debit Card,Online
08-03-2024,06:24:00,Soft Drink,Beverages,86,92.62,7965.32,East,Australia,Online,5.35,2627.3,UPI,Retail Store
08-03-2024,17:03:00,Butter,Dairy,28,123.13,3447.64,East,Australia,Retailer,12.16,1165.64,PayPal,Retail Store
08-03-2024,14:58:00,Chips,Snacks,68,56.47,3839.96,South,India,Retailer,3.37,1065.56,Cash,Wholesale
08-03-2024,21:54:00,Juice,Beverages,15,55.16,827.4,South,USA,Wholesaler,29.79,189.9,Cash,Wholesale
08-03-2024,22:26:00,Bread,Bakery,2,46.97,93.94,East,USA,Retailer,25.48,24.9,Cash,Offline
08-03-2024,09:27:00,Cookies,Bakery,39,82.23,3206.97,North,Australia,Wholesaler,18.46,1262.04,PayPal,Retail Store
08-03-2024,12:46:00,Popcorn,Snacks,3,88.94,266.82,East,Germany,Retailer,26.36,98.43,Credit Card,Retail Store
08-03-2024,10:23:00,Soft Drink,Beverages,94,139.04,13069.76,North,Canada,Wholesaler,24,1989.98,Cash,Online
09-03-2024,13:41:00,Soft Drink,Beverages,12,106.54,1278.48,East,Canada,Wholesaler,5.33,380.16,UPI,Wholesale
09-03-2024,00:12:00,Soft Drink,Beverages,7,25.53,178.71,North,Canada,Retailer,23.16,62.51,UPI,Retail Store
10-03-2024,00:59:00,Coffee,Beverages,50,53.56,2678,West,India,Online,6.32,708,UPI,Retail Store
10-03-2024,09:48:00,Chips,Snacks,62,119.2,7390.4,East,USA,Online,21.78,1691.36,Cash,Online
10-03-2024,03:29:00,Cakes,Bakery,95,142.86,13571.7,West,Canada,Wholesaler,0.75,1941.8,PayPal,Retail Store
10-03-2024,15:03:00,Tea,Beverages,96,112.66,10815.36,East,India,Online,16.58,3717.12,Credit Card,Online
10-03-2024,19:37:00,Yogurt,Dairy,7,101.68,711.76,South,Canada,Retailer,24.27,241.57,Debit Card,Retail Store
10-03-2024,07:30:00,Protein Bars,Snacks,26,76.73,1994.98,South,India,Online,8.97,296.66,Cash,Wholesale
10-03-2024,23:05:00,Muffins,Bakery,71,5.03,357.13,West,USA,Retailer,4.79,80.94,UPI,Wholesale
10-03-2024,20:47:00,Chips,Snacks,88,110.1,9688.8,South,Germany,Online,1.56,2703.36,Cash,Wholesale
10-03-2024,18:26:00,Nuts,Snacks,4,28.9,115.6,North,Australia,Retailer,22.05,24.32,Credit Card,Online
16-02-2024,00:05:00,Cookies,Bakery,51,117.9,6012.9,East,UK,Wholesaler,23.92,1918.62,Cash,Offline
26-01-2024,00:21:00,Cakes,Bakery,57,97.86,5578.02,East,UK,Online,2.41,1626.78,PayPal,Wholesale
10-03-2024,22:11:00,Cookies,Bakery,91,31.21,2840.11,South,USA,Wholesaler,22.98,683.41,PayPal,Offline
10-03-2024,00:47:00,Juice,Beverages,26,147.43,3833.18,East,USA,Retailer,14.08,1245.92,Debit Card,Retail Store
10-03-2024,14:38:00,Nuts,Snacks,83,136.65,11341.95,West,USA,Online,8.69,3725.04,Credit Card,Offline
10-03-2024,18:44:00,Juice,Beverages,1,71.9,71.9,South,Germany,Wholesaler,27.71,16.89,Cash,Online
17-03-2024,17:33:00,Cakes,Bakery,85,64.6,5491,East,UK,Retailer,23.94,1786.7,PayPal,Wholesale
25-02-2024,22:44:00,Cakes,Bakery,41,130.95,5368.95,South,UK,Retailer,25.09,1505.52,Credit Card,Wholesale
11-03-2024,04:30:00,Cheese,Dairy,86,98.28,8452.08,West,Australia,Wholesaler,18,1600.46,PayPal,Retail Store
11-03-2024,03:19:00,Protein Bars,Snacks,63,20.81,1311.03,West,India,Online,10.78,432.81,Credit Card,Retail Store
11-03-2024,18:13:00,Muffins,Bakery,19,44.46,844.74,East,Australia,Online,11.7,126.92,Cash,Retail Store
11-03-2024,12:13:00,Milk,Dairy,44,147.8,6503.2,East,Germany,Wholesaler,16.48,2014.76,UPI,Offline
11-03-2024,20:53:00,Tea,Beverages,41,32.28,1323.48,East,Germany,Online,25.93,416.97,Debit Card,Offline
11-03-2024,20:52:00,Nuts,Snacks,50,65.06,3253,North,Australia,Wholesaler,23.15,1253,Credit Card,Online
11-03-2024,05:05:00,Cookies,Bakery,7,86.77,607.39,East,Australia,Online,2.53,95.41,UPI,Online
11-03-2024,13:00:00,Tea,Beverages,84,13.62,1144.08,West,Australia,Wholesaler,5.12,420,Debit Card,Retail Store
12-03-2024,02:26:00,Cakes,Bakery,93,131.18,12199.74,East,Canada,Retailer,1.78,3357.3,UPI,Offline
12-03-2024,21:11:00,Milk,Dairy,16,91.99,1471.84,South,Australia,Wholesaler,26.45,168.32,Debit Card,Offline
12-03-2024,09:12:00,Milk,Dairy,34,51.67,1756.78,East,Canada,Retailer,19.82,416.16,PayPal,Offline
12-03-2024,07:36:00,Juice,Beverages,72,130.91,9425.52,North,India,Online,8.87,2666.16,UPI,Retail Store
12-03-2024,23:58:00,Protein Bars,Snacks,25,62.91,1572.75,West,Canada,Online,25.31,593.75,PayPal,Online
12-03-2024,19:26:00,Protein Bars,Snacks,32,101.5,3248,North,Canada,Online,16.25,846.4,Debit Card,Online
12-03-2024,17:58:00,Cheese,Dairy,64,106.66,6826.24,North,Canada,Wholesaler,16.67,2390.4,Credit Card,Online
12-03-2024,23:26:00,Tea,Beverages,38,116.68,4433.84,North,USA,Wholesaler,18.76,849.68,Cash,Wholesale
13-03-2024,12:11:00,Coffee,Beverages,27,8.69,234.63,South,USA,Retailer,13.42,58.86,Cash,Retail Store
13-03-2024,20:18:00,Popcorn,Snacks,89,29.79,2651.31,North,India,Online,4.93,545.57,Debit Card,Online
13-03-2024,17:01:00,Soft Drink,Beverages,33,16.74,552.42,West,Canada,Online,6.81,198.66,Credit Card,Retail Store
02-01-2024,14:54:00,Cakes,Bakery,85,62.63,5323.55,North,UK,Online,16.73,1484.1,Credit Card,Retail Store
13-03-2024,13:34:00,Protein Bars,Snacks,39,102.56,3999.84,East,USA,Retailer,6.42,442.65,UPI,Wholesale
13-03-2024,06:36:00,Butter,Dairy,90,17.75,1597.5,East,Germany,Online,9.35,182.7,PayPal,Retail Store
13-03-2024,19:10:00,Chips,Snacks,87,147.2,12806.4,West,Germany,Online,7.12,4110.75,Credit Card,Offline
14-03-2024,02:42:00,Soft Drink,Beverages,41,66.85,2740.85,East,Germany,Wholesaler,11.28,1002.45,UPI,Retail Store
24-02-2024,12:32:00,Muffins,Bakery,76,67.37,5120.12,West,UK,Retailer,10.13,984.96,Cash,Wholesale
14-03-2024,08:43:00,Chips,Snacks,7,99.89,699.23,North,Australia,Online,0.44,237.65,Credit Card,Online
14-03-2024,16:40:00,Protein Bars,Snacks,29,36,1044,West,India,Retailer,21.45,145.58,Cash,Offline
14-03-2024,02:37:00,Cheese,Dairy,17,106.33,1807.61,South,Australia,Wholesaler,0.49,395.59,Debit Card,Online
28-03-2024,14:05:00,Cookies,Bakery,50,90.43,4521.5,West,UK,Retailer,15.21,680,UPI,Online
14-03-2024,05:42:00,Soft Drink,Beverages,91,65.29,5941.39,South,USA,Retailer,19.31,761.67,Credit Card,Retail Store
15-03-2024,09:41:00,Cakes,Bakery,41,37.12,1521.92,East,Canada,Online,21.5,445.26,UPI,Wholesale
15-03-2024,18:06:00,Soft Drink,Beverages,6,130.86,785.16,West,Germany,Online,29.09,288.24,UPI,Offline
15-03-2024,01:10:00,Tea,Beverages,15,93.35,1400.25,East,Canada,Online,25.88,552.6,Credit Card,Offline
15-03-2024,10:22:00,Yogurt,Dairy,48,119.81,5750.88,East,USA,Retailer,9.87,677.76,PayPal,Retail Store
15-03-2024,18:06:00,Cakes,Bakery,88,112.51,9900.88,East,Australia,Wholesaler,24.77,2438.48,UPI,Online
15-03-2024,11:41:00,Nuts,Snacks,3,70.84,212.52,East,Canada,Wholesaler,1.42,27.06,PayPal,Wholesale
18-02-2024,17:56:00,Cookies,Bakery,54,78.74,4251.96,West,UK,Online,27.4,1401.84,Cash,Offline
15-03-2024,18:57:00,Chips,Snacks,62,83.98,5206.76,East,Germany,Online,12.19,1156.92,PayPal,Retail Store
16-03-2024,00:41:00,Chips,Snacks,56,55.69,3118.64,North,India,Wholesaler,28.37,387.52,Cash,Retail Store
16-03-2024,21:37:00,Nuts,Snacks,37,83.72,3097.64,East,Australia,Wholesaler,3.47,559.07,UPI,Retail Store
16-03-2024,12:00:00,Juice,Beverages,75,38.44,2883,West,India,Online,8.95,793.5,PayPal,Retail Store
16-03-2024,09:16:00,Tea,Beverages,85,57.14,4856.9,South,India,Online,12.51,1647.3,Credit Card,Offline
16-03-2024,02:32:00,Soft Drink,Beverages,55,113.69,6252.95,East,USA,Wholesaler,19.05,744.15,UPI,Wholesale
16-03-2024,04:21:00,Yogurt,Dairy,30,137.34,4120.2,West,Canada,Online,13.85,456.3,UPI,Online
16-03-2024,22:00:00,Milk,Dairy,13,135.71,1764.23,North,Canada,Retailer,14.26,322.66,Debit Card,Offline
16-03-2024,20:44:00,Muffins,Bakery,87,83.78,7288.86,East,Germany,Online,0.04,2778.78,Debit Card,Retail Store
17-03-2024,14:13:00,Chips,Snacks,87,118.04,10269.48,North,Germany,Wholesaler,25.09,3541.77,Cash,Wholesale
24-01-2024,20:28:00,Bread,Bakery,81,49,3969,North,UK,Retailer,3.72,672.3,Debit Card,Wholesale
17-03-2024,13:46:00,Chips,Snacks,34,18.97,644.98,East,USA,Wholesaler,10.97,120.02,Credit Card,Wholesale
17-03-2024,00:23:00,Cakes,Bakery,50,86.09,4304.5,South,India,Online,13.63,440,Cash,Offline
17-03-2024,22:53:00,Cheese,Dairy,58,75.94,4404.52,East,Germany,Online,21.66,1596.74,Credit Card,Wholesale
17-03-2024,05:37:00,Tea,Beverages,11,35.05,385.55,South,Australia,Wholesaler,3.95,75.79,Credit Card,Online
17-03-2024,15:12:00,Soft Drink,Beverages,56,121.03,6777.68,West,India,Retailer,24.56,2150.96,PayPal,Retail Store
17-03-2024,07:10:00,Popcorn,Snacks,36,59.09,2127.24,North,USA,Wholesaler,18.68,550.8,Credit Card,Offline
17-03-2024,07:48:00,Soft Drink,Beverages,27,95.79,2586.33,South,Canada,Retailer,24.76,286.2,Debit Card,Online
17-03-2024,13:39:00,Cheese,Dairy,12,126.6,1519.2,North,USA,Wholesaler,25.58,567.12,Cash,Retail Store
10-03-2024,11:26:00,Bread,Bakery,29,127.17,3687.93,East,UK,Retailer,21.93,995.57,PayPal,Offline
17-03-2024,16:57:00,Bread,Bakery,54,94.54,5105.16,East,USA,Wholesaler,4.52,1818.72,Cash,Offline
17-03-2024,05:39:00,Protein Bars,Snacks,8,104.31,834.48,East,USA,Online,9.58,150.32,UPI,Offline
17-03-2024,23:57:00,Bread,Bakery,64,149.21,9549.44,East,India,Online,27.79,2820.48,PayPal,Wholesale
18-03-2024,22:31:00,Protein Bars,Snacks,84,115.88,9733.92,North,Germany,Retailer,17.1,3827.88,Debit Card,Wholesale
18-03-2024,20:25:00,Nuts,Snacks,60,129.33,7759.8,North,Canada,Retailer,25.27,794.4,UPI,Wholesale
18-03-2024,09:29:00,Tea,Beverages,66,120.81,7973.46,South,India,Wholesaler,14.66,2254.56,UPI,Offline
07-02-2024,01:23:00,Bread,Bakery,64,56.9,3641.6,West,UK,Retailer,1.16,1016.96,PayPal,Online
18-03-2024,01:11:00,Butter,Dairy,42,45.41,1907.22,West,USA,Retailer,29.54,477.96,UPI,Online
21-03-2024,17:59:00,Bread,Bakery,58,59.97,3478.26,South,UK,Wholesaler,29.98,708.18,Credit Card,Offline
30-01-2024,11:46:00,Cakes,Bakery,57,55.27,3150.39,North,UK,Wholesaler,16.01,941.64,UPI,Online
15-02-2024,13:21:00,Cookies,Bakery,49,62.28,3051.72,East,UK,Wholesaler,8.87,891.31,Credit Card,Retail Store
18-03-2024,08:08:00,Cookies,Bakery,14,106.02,1484.28,West,Australia,Retailer,3.3,584.5,Cash,Offline
18-03-2024,11:56:00,Protein Bars,Snacks,36,145.1,5223.6,West,Germany,Retailer,20.11,1498.68,PayPal,Wholesale
18-03-2024,11:56:00,Cakes,Bakery,9,147.7,1329.3,East,Germany,Online,19.9,377.82,Credit Card,Offline
18-03-2024,13:37:00,Coffee,Beverages,67,104.25,6984.75,East,Canada,Online,25.24,786.58,Cash,Retail Store
18-03-2024,18:39:00,Cakes,Bakery,18,91.39,1645.02,North,USA,Wholesaler,0.09,506.16,UPI,Retail Store
18-03-2024,00:49:00,Soft Drink,Beverages,74,37.32,2761.68,East,India,Retailer,4.89,629,Credit Card,Retail Store
18-03-2024,22:25:00,Tea,Beverages,36,60.21,2167.56,East,India,Wholesaler,18.06,858.96,UPI,Wholesale
18-03-2024,10:13:00,Butter,Dairy,21,76.92,1615.32,East,Australia,Online,6.95,327.18,PayPal,Retail Store
18-03-2024,11:00:00,Popcorn,Snacks,40,55.04,2201.6,North,Australia,Wholesaler,17.79,703.6,Debit Card,Online
13-02-2024,19:33:00,Cookies,Bakery,74,40.1,2967.4,South,UK,Wholesaler,5.62,1067.82,PayPal,Online
18-03-2024,15:16:00,Chips,Snacks,92,127.79,11756.68,North,Germany,Retailer,12.81,1389.2,Debit Card,Offline
01-03-2024,06:21:00,Cookies,Bakery,61,48.02,2929.22,East,UK,Wholesaler,0.57,1038.22,UPI,Retail Store
18-03-2024,01:42:00,Butter,Dairy,82,20.13,1650.66,West,Germany,Wholesaler,1.01,269.78,Debit Card,Offline
18-03-2024,04:53:00,Juice,Beverages,5,61.59,307.95,North,Canada,Online,23.83,92.6,Credit Card,Offline
18-03-2024,11:11:00,Bread,Bakery,80,91.79,7343.2,West,Canada,Retailer,3.07,1970.4,Credit Card,Online
18-03-2024,21:32:00,Popcorn,Snacks,45,70.83,3187.35,North,USA,Online,4.59,1003.05,PayPal,Retail Store
19-03-2024,18:06:00,Nuts,Snacks,7,101.67,711.69,North,Germany,Retailer,2.74,107.45,UPI,Wholesale
19-03-2024,22:02:00,Protein Bars,Snacks,47,16.03,753.41,South,Australia,Retailer,3.39,101.52,PayPal,Offline
19-03-2024,11:14:00,Muffins,Bakery,13,119.62,1555.06,West,Canada,Online,6.39,540.54,Credit Card,Retail Store
20-03-2024,02:37:00,Soft Drink,Beverages,98,49.75,4875.5,South,USA,Retailer,27.57,501.76,Credit Card,Offline
27-01-2024,17:57:00,Bread,Bakery,51,52.72,2688.72,East,UK,Retailer,24.57,446.25,Credit Card,Retail Store
20-03-2024,14:03:00,Nuts,Snacks,81,71.61,5800.41,West,India,Retailer,11.68,1963.44,UPI,Offline
20-03-2024,19:20:00,Juice,Beverages,30,81.23,2436.9,South,Germany,Retailer,24.24,894.9,Debit Card,Offline
21-03-2024,03:06:00,Soft Drink,Beverages,34,89.14,3030.76,North,Germany,Retailer,25.53,935.34,Cash,Offline
12-01-2024,19:41:00,Cakes,Bakery,87,28.82,2507.34,North,UK,Online,18.69,805.62,PayPal,Online
21-03-2024,07:24:00,Cookies,Bakery,93,52.68,4899.24,West,Canada,Wholesaler,23.44,1484.28,UPI,Retail Store
21-03-2024,12:42:00,Milk,Dairy,98,137.94,13518.12,North,USA,Online,13.33,4553.08,Credit Card,Offline
21-03-2024,09:25:00,Protein Bars,Snacks,43,93.09,4002.87,North,Canada,Retailer,25.52,403.77,Debit Card,Retail Store
29-02-2024,02:44:00,Bread,Bakery,33,67.23,2218.59,East,UK,Wholesaler,13.59,808.5,UPI,Online
21-03-2024,20:05:00,Popcorn,Snacks,31,147.66,4577.46,West,India,Retailer,6.05,547.46,Debit Card,Online
21-03-2024,17:13:00,Juice,Beverages,11,12.14,133.54,East,Australia,Online,15.69,38.94,Cash,Offline
21-03-2024,12:42:00,Chips,Snacks,64,42.88,2744.32,East,Germany,Online,25.32,657.92,PayPal,Online
25-02-2024,04:14:00,Muffins,Bakery,57,37.92,2161.44,South,UK,Wholesaler,3.56,291.27,Cash,Offline
21-03-2024,12:08:00,Cookies,Bakery,29,73.98,2145.42,North,Germany,Online,29.91,803.59,Cash,Retail Store
21-03-2024,20:00:00,Soft Drink,Beverages,61,109.42,6674.62,South,India,Retailer,0.76,752.13,PayPal,Offline
21-03-2024,10:23:00,Juice,Beverages,63,63.59,4006.17,South,India,Online,28.85,836.64,UPI,Online
21-03-2024,04:48:00,Bread,Bakery,99,78.41,7762.59,North,Canada,Wholesaler,6.61,2933.37,PayPal,Online
02-03-2024,06:28:00,Muffins,Bakery,96,20.59,1976.64,North,UK,Online,25.11,423.36,Cash,Wholesale
21-03-2024,12:46:00,Coffee,Beverages,32,133.92,4285.44,East,USA,Online,21.79,846.4,Debit Card,Wholesale
22-03-2024,04:37:00,Soft Drink,Beverages,40,94.63,3785.2,East,Germany,Retailer,11.52,416,Credit Card,Online
22-03-2024,20:02:00,Protein Bars,Snacks,91,17.7,1610.7,North,Australia,Wholesaler,14.78,602.42,Debit Card,Wholesale
